Trace
Swept SA
A.17.55,N9010A
20517008504.2521,-59.8381498634515
20522011005.5028,-59.8475961307075
20527013506.7534,-59.9396348385586
20532016008.004,-60.0939150631719
20537018509.2546,-60.2952438542232
20542021010.5053,-60.4544295599594
20547023511.7559,-60.6558142803618
20552026013.0065,-60.7944933120285
20557028514.2571,-60.9573405095102
20562031015.5078,-60.9899870096863
20567033516.7584,-61.0031654317366
20572036018.009,-60.954202365482
20577038519.2596,-61.0040139888168
20582041020.5103,-60.9137347014388
20587043521.7609,-60.8172741655749
20592046023.0115,-60.7339819640673
20597048524.2621,-60.705129623116
20602051025.5128,-60.6121792198483
20607053526.7634,-60.5117836803448
20612056028.014,-60.5260100409743
20617058529.2646,-60.4953108498574
20622061030.5153,-60.5271977674346
20627063531.7659,-60.5592658808836
20632066033.0165,-60.6174555148804
20637068534.2671,-60.6760730247951
20642071035.5178,-60.5888571920067
20647073536.7684,-60.6225858932014
20652076038.019,-60.5864078164267
20657078539.2696,-60.5630361900291
20662081040.5203,-60.4917155724318
20667083541.7709,-60.4193570859742
20672086043.0215,-60.3156151846236
20677088544.2721,-60.2532802267378
20682091045.5228,-60.1243512343464
20687093546.7734,-60.0232497865337
20692096048.024,-59.9201567983964
20697098549.2746,-59.7861228848903
20702101050.5253,-59.7539604275493
20707103551.7759,-59.6663067456657
20712106053.0265,-59.6136168998338
20717108554.2771,-59.5397105535867
20722111055.5278,-59.4787727547399
20727113556.7784,-59.5071353947291
20732116058.029,-59.3541407272554
20737118559.2796,-59.3156625279666
20742121060.5303,-59.2582756310292
20747123561.7809,-59.214642667872
20752126063.0315,-59.2100332811155
20757128564.2821,-59.1102746019715
20762131065.5328,-58.9035767838929
20767133566.7834,-58.9626398510381
20772136068.034,-58.7626114767939
20777138569.2846,-58.6372448523521
20782141070.5353,-58.4555586158908
20787143571.7859,-58.4505615199052
20792146073.0365,-58.347795699892
20797148574.2871,-58.2241565408989
20802151075.5378,-58.187725358993
20807153576.7884,-58.1999524489156
20812156078.039,-58.2270746706646
20817158579.2896,-58.2384203815462
20822161080.5403,-58.282660340621
20827163581.7909,-58.3842935128045
20832166083.0415,-58.3547158263058
20837168584.2921,-58.3284502061865
20842171085.5428,-58.2708345189608
20847173586.7934,-58.2181060059838
20852176088.044,-57.9700968136343
20857178589.2946,-57.8655600186635
20862181090.5453,-57.7265549722343
20867183591.7959,-57.6440681826016
20872186093.0465,-57.4369496558226
20877188594.2972,-57.4433121992467
20882191095.5478,-57.3843222340188
20887193596.7984,-57.4477633208139
20892196098.049,-57.45351877301
20897198599.2996,-57.513459384753
20902201100.5503,-57.5380945960698
20907203601.8009,-57.6622229785514
20912206103.0515,-57.7813119848337
20917208604.3022,-57.8705336093396
20922211105.5528,-57.9726973629281
20927213606.8034,-58.1738018651091
20932216108.054,-58.335748589578
20937218609.3047,-58.5392266968147
20942221110.5553,-58.697133824599
20947223611.8059,-58.7638057848878
20952226113.0565,-58.6069159562401
20957228614.3072,-58.4466516604655
20962231115.5578,-58.2656619596037
20967233616.8084,-58.2232278414763
20972236118.059,-58.1686295850265
20977238619.3097,-58.1448570502749
20982241120.5603,-58.28706349036
20987243621.8109,-58.3707897347591
20992246123.0615,-58.4803397393446
20997248624.3122,-58.6035083551864
21002251125.5628,-58.7038585431787
21007253626.8134,-58.838844102215
21012256128.064,-58.8248515914233
21017258629.3147,-58.9514094226572
21022261130.5653,-58.9917881416636
21027263631.8159,-58.9640814836449
21032266133.0665,-58.9762052677011
21037268634.3172,-58.9230567946345
21042271135.5678,-58.9439433667133
21047273636.8184,-58.8484323971039
21052276138.069,-58.8156365922012
21057278639.3197,-58.6777562815519
21062281140.5703,-58.6814821976337
21067283641.8209,-58.749031468412
21072286143.0715,-58.7585583841955
21077288644.3222,-58.8579139890348
21082291145.5728,-58.9065130789775
21087293646.8234,-58.8964071100376
21092296148.074,-59.0162045340061
21097298649.3247,-58.9823155389834
21102301150.5753,-59.0556813940961
21107303651.8259,-58.9686952147065
21112306153.0765,-59.038239490662
21117308654.3272,-59.0255280089863
21122311155.5778,-58.9826123108284
21127313656.8284,-58.9399583170927
21132316158.079,-58.9401030509987
21137318659.3297,-58.9204218221648
21142321160.5803,-58.8998678126786
21147323661.8309,-58.8942921809582
21152326163.0815,-58.8697461855554
21157328664.3322,-58.8009311449824
21162331165.5828,-58.791494453953
21167333666.8334,-58.7662044641104
21172336168.084,-58.6747466652957
21177338669.3347,-58.7004355071047
21182341170.5853,-58.6738311166572
21187343671.8359,-58.6007660708189
21192346173.0865,-58.6281450402557
21197348674.3372,-58.5315038259601
21202351175.5878,-58.5063026221488
21207353676.8384,-58.4373949041046
21212356178.089,-58.2976280228574
21217358679.3397,-58.2532673724442
21222361180.5903,-58.0525855125576
21227363681.8409,-58.0462639404244
21232366183.0915,-58.0038786324078
21237368684.3422,-58.03422407653
21242371185.5928,-58.040257163661
21247373686.8434,-58.035234889725
21252376188.094,-58.0751561153124
21257378689.3447,-58.1384727019844
21262381190.5953,-58.2195986820079
21267383691.8459,-58.2759052257309
21272386193.0966,-58.3663424367394
21277388694.3472,-58.391300307164
21282391195.5978,-58.488136208625
21287393696.8484,-58.531391805524
21292396198.099,-58.5806774269026
21297398699.3497,-58.6461191521099
21302401200.6003,-58.7068608797281
21307403701.8509,-58.7065338171472
21312406203.1016,-58.7468024979479
21317408704.3522,-58.8476187903524
21322411205.6028,-58.9206156747172
21327413706.8534,-58.8691900759694
21332416208.1041,-58.9164004051084
21337418709.3547,-58.8807125660433
21342421210.6053,-58.7985795459811
21347423711.8559,-58.8340544048974
21352426213.1066,-58.7377976288974
21357428714.3572,-58.7200198467763
21362431215.6078,-58.6476655175949
21367433716.8584,-58.6502205346878
21372436218.1091,-58.6179552971433
21377438719.3597,-58.4543446191843
21382441220.6103,-58.4804489054661
21387443721.8609,-58.4169777246523
21392446223.1116,-58.4231218432283
21397448724.3622,-58.353535059262
21402451225.6128,-58.4190759774528
21407453726.8634,-58.4135732739152
21412456228.1141,-58.37793131183
21417458729.3647,-58.4026738420541
21422461230.6153,-58.3961151342749
21427463731.8659,-58.3974273062537
21432466233.1166,-58.4432322166825
21437468734.3672,-58.3951742832069
21442471235.6178,-58.4842345843995
21447473736.8684,-58.4640845386801
21452476238.1191,-58.5019652870516
21457478739.3697,-58.4962914503205
21462481240.6203,-58.5509146704542
21467483741.8709,-58.5363807422723
21472486243.1216,-58.551763866459
21477488744.3722,-58.5414245831151
21482491245.6228,-58.4586386746076
21487493746.8734,-58.4581849073688
21492496248.1241,-58.4464669611966
21497498749.3747,-58.2834517265608
21502501250.6253,-58.3295090241682
21507503751.8759,-58.3215455373156
21512506253.1266,-58.2661669248481
21517508754.3772,-58.3102316011688
21522511255.6278,-58.4152818432514
21527513756.8784,-58.5114803060237
21532516258.1291,-58.5884968985775
21537518759.3797,-58.7216444989341
21542521260.6303,-58.6985354645991
21547523761.8809,-58.7586466494698
21552526263.1316,-58.7926011481882
21557528764.3822,-58.8087403056431
21562531265.6328,-58.738529601528
21567533766.8834,-58.7749328932508
21572536268.1341,-58.7161616596505
21577538769.3847,-58.7547673055846
21582541270.6353,-58.7963864749738
21587543771.8859,-58.7192815193809
21592546273.1366,-58.8224245734271
21597548774.3872,-58.9563007078568
21602551275.6378,-58.9981694623172
21607553776.8884,-59.1512871900365
21612556278.1391,-59.1207209128361
21617558779.3897,-59.2275248114498
21622561280.6403,-59.2799600959958
21627563781.8909,-59.3337643703727
21632566283.1416,-59.3618475328789
21637568784.3922,-59.406836348775
21642571285.6428,-59.3794269517209
21647573786.8934,-59.356591818296
21652576288.1441,-59.311214301596
21657578789.3947,-59.3089272116423
21662581290.6453,-59.2387681243318
21667583791.8959,-59.233888182359
21672586293.1466,-59.1469820070399
21677588794.3972,-59.0921988228798
21682591295.6478,-59.1046538351964
21687593796.8984,-59.0724762985146
21692596298.1491,-59.0899338215848
21697598799.3997,-59.1648599198905
21702601300.6503,-59.1617563367778
21707603801.901,-59.1604226249867
21712606303.1516,-59.2585526492339
21717608804.4022,-59.3044921478537
21722611305.6528,-59.3063204908876
21727613806.9035,-59.3461812072341
21732616308.1541,-59.3948900018518
21737618809.4047,-59.3485586272236
21742621310.6553,-59.3753272544342
21747623811.906,-59.3495063969993
21752626313.1566,-59.2484464106099
21757628814.4072,-59.157737532898
21762631315.6578,-59.1178942504466
21767633816.9085,-59.130695680028
21772636318.1591,-59.2174583586037
21777638819.4097,-59.2454530199947
21782641320.6603,-59.3029517241759
21787643821.911,-59.285412523167
21792646323.1616,-59.3933018879207
21797648824.4122,-59.5550803027199
21802651325.6628,-59.6232687929648
21807653826.9135,-59.580768192963
21812656328.1641,-59.5778120695711
21817658829.4147,-59.6349871047325
21822661330.6653,-59.5355201575786
21827663831.916,-59.5101836685583
21832666333.1666,-59.4459857883249
21837668834.4172,-59.3668799441959
21842671335.6678,-59.3502131402789
21847673836.9185,-59.297974585081
21852676338.1691,-59.2868288128297
21857678839.4197,-59.3317255875894
21862681340.6703,-59.3421025205419
21867683841.921,-59.4475482150807
21872686343.1716,-59.4813649702155
21877688844.4222,-59.5522986134218
21882691345.6728,-59.4845440728341
21887693846.9235,-59.5199611171125
21892696348.1741,-59.5958499003893
21897698849.4247,-59.5796603609748
21902701350.6753,-59.4879827612322
21907703851.926,-59.4993882418659
21912706353.1766,-59.4199885276898
21917708854.4272,-59.4898783883152
21922711355.6778,-59.4773491689469
21927713856.9285,-59.5788358459079
21932716358.1791,-59.595154440429
21937718859.4297,-59.6849196103074
21942721360.6803,-59.6455410798049
21947723861.931,-59.8619179243066
21952726363.1816,-59.9390861867501
21957728864.4322,-59.9556247122171
21962731365.6828,-60.1887331494043
21967733866.9335,-60.2837814257865
21972736368.1841,-60.4242721382854
21977738869.4347,-60.5086902284355
21982741370.6853,-60.6631522359235
21987743871.936,-60.7466498743972
21992746373.1866,-60.8589054578462
21997748874.4372,-60.921234512812
22002751375.6878,-61.0264817584684
22007753876.9385,-61.1032488114553
22012756378.1891,-61.1033429411065
22017758879.4397,-61.1588885928283
22022761380.6903,-61.2754844226894
22027763881.941,-61.2531455433208
22032766383.1916,-61.3977352260366
22037768884.4422,-61.3873537868464
22042771385.6928,-61.4286177688343
22047773886.9435,-61.4317854650458
22052776388.1941,-61.4958397674656
22057778889.4447,-61.5075840154386
22062781390.6953,-61.5478955719008
22067783891.946,-61.5113617794487
22072786393.1966,-61.5629373315811
22077788894.4472,-61.5569343772941
22082791395.6978,-61.4722038418765
22087793896.9485,-61.565459279202
22092796398.1991,-61.4943967232839
22097798899.4497,-61.4742367262238
22102801400.7003,-61.433954694277
22107803901.951,-61.4538444095367
22112806403.2016,-61.4453385172427
22117808904.4522,-61.370681274621
22122811405.7029,-61.3377567620775
22127813906.9535,-61.2738873780705
22132816408.2041,-61.2875039403495
22137818909.4547,-61.2644103571706
22142821410.7054,-61.2759244975711
22147823911.956,-61.2590515036182
22152826413.2066,-61.2639463450314
22157828914.4572,-61.3260983489669
22162831415.7079,-61.3044254278677
22167833916.9585,-61.3835628951755
22172836418.2091,-61.3228414275339
22177838919.4597,-61.417515513763
22182841420.7104,-61.3654212425151
22187843921.961,-61.3409996288692
22192846423.2116,-61.290134578586
22197848924.4622,-61.2427873462394
22202851425.7129,-61.08002058635
22207853926.9635,-60.9367856548007
22212856428.2141,-60.8630034008525
22217858929.4647,-60.7332263460087
22222861430.7154,-60.6335267693409
22227863931.966,-60.5676576548657
22232866433.2166,-60.5726645401327
22237868934.4672,-60.5061423642208
22242871435.7179,-60.4641511122284
22247873936.9685,-60.4439272780388
22252876438.2191,-60.5019453559357
22257878939.4697,-60.5595980661344
22262881440.7204,-60.6299082838509
22267883941.971,-60.6033596310572
22272886443.2216,-60.5859959941621
22277888944.4722,-60.5161167007861
22282891445.7229,-60.4213630805391
22287893946.9735,-60.2439587472401
22292896448.2241,-60.136121781851
22297898949.4747,-59.9756117368228
22302901450.7254,-59.8127483725109
22307903951.976,-59.6733840279784
22312906453.2266,-59.6714242876989
22317908954.4772,-59.5219025749346
22322911455.7279,-59.593065477425
22327913956.9785,-59.6396826630877
22332916458.2291,-59.7136993897159
22337918959.4797,-59.8061595594362
22342921460.7304,-59.9085196001829
22347923961.981,-59.8975729563618
22352926463.2316,-59.9149032768249
22357928964.4822,-59.8044952377994
22362931465.7329,-59.7780714291522
22367933966.9835,-59.6464030230317
22372936468.2341,-59.4914865583081
22377938969.4847,-59.3772443696186
22382941470.7354,-59.2304860948032
22387943971.986,-59.051484754865
22392946473.2366,-58.9587257072978
22397948974.4872,-58.8682105798359
22402951475.7379,-58.9311852179801
22407953976.9885,-59.0569285884221
22412956478.2391,-59.1433486606084
22417958979.4897,-59.2950278168682
22422961480.7404,-59.4408873716178
22427963981.991,-59.4511946303963
22432966483.2416,-59.6337355837103
22437968984.4922,-59.6635036198079
22442971485.7429,-59.7442269773342
22447973986.9935,-59.7507103372348
22452976488.2441,-59.6223986559648
22457978989.4947,-59.5774907557598
22462981490.7454,-59.4588019017197
22467983991.996,-59.2877758095669
22472986493.2466,-59.1875076167067
22477988994.4973,-59.0994776038192
22482991495.7479,-59.0458154260608
22487993996.9985,-59.064861120967
22492996498.2491,-59.115915586577
22497998999.4997,-59.1309346389871
22503001500.7504,-59.2781167973564
22508004002.001,-59.306713113167
22513006503.2516,-59.4038637798359
22518009004.5023,-59.4896671691811
22523011505.7529,-59.4759425199405
22528014007.0035,-59.4771158172948
22533016508.2541,-59.4455354779242
22538019009.5048,-59.4011301322954
22543021510.7554,-59.3719236145024
22548024012.006,-59.2484786841211
22553026513.2566,-59.1938792549574
22558029014.5073,-59.0687764407121
22563031515.7579,-59.0229657076749
22568034017.0085,-58.8835578496822
22573036518.2591,-58.8479726411334
22578039019.5098,-58.7345962000069
22583041520.7604,-58.8408100136176
22588044022.011,-58.7393737211448
22593046523.2616,-58.7766519020127
22598049024.5123,-58.8946908689795
22603051525.7629,-58.9387075847672
22608054027.0135,-58.9141630756422
22613056528.2641,-59.0746736762154
22618059029.5148,-59.1841778461435
22623061530.7654,-59.1274833369521
22628064032.016,-59.0426912910833
22633066533.2666,-59.0535332829362
22638069034.5173,-58.984809965871
22643071535.7679,-58.8601415063829
22648074037.0185,-58.7572356723506
22653076538.2691,-58.6344072922577
22658079039.5198,-58.509532217746
22663081540.7704,-58.3555732090486
22668084042.021,-58.2445513333976
22673086543.2716,-58.1226303157949
22678089044.5223,-58.1938703906181
22683091545.7729,-58.0241406275916
22688094047.0235,-58.1121178172242
22693096548.2741,-58.1536417752371
22698099049.5248,-58.2295713974021
22703101550.7754,-58.2661743191776
22708104052.026,-58.2698583869182
22713106553.2766,-58.3044776989187
22718109054.5273,-58.3578618851731
22723111555.7779,-58.3169983063475
22728114057.0285,-58.2891647931279
22733116558.2791,-58.3225261223441
22738119059.5298,-58.179905001547
22743121560.7804,-58.1650921205181
22748124062.031,-58.0670382643109
22753126563.2816,-57.9689048368217
22758129064.5323,-57.7949884409072
22763131565.7829,-57.6531104598399
22768134067.0335,-57.5303793642594
22773136568.2841,-57.4839937325962
22778139069.5348,-57.3659982795453
22783141570.7854,-57.3610739534787
22788144072.036,-57.4048268377801
22793146573.2866,-57.3735944621408
22798149074.5373,-57.4224083033965
22803151575.7879,-57.3718819158557
22808154077.0385,-57.4305796451385
22813156578.2891,-57.4639172192426
22818159079.5398,-57.4060109575113
22823161580.7904,-57.2706251591442
22828164082.041,-57.2220337130281
22833166583.2916,-57.0540689310453
22838169084.5423,-56.9109691397041
22843171585.7929,-56.7198407295737
22848174087.0435,-56.619811237838
22853176588.2941,-56.400990131094
22858179089.5448,-56.3416870120007
22863181590.7954,-56.2599216268224
22868184092.046,-56.4718118892516
22873186593.2966,-56.703156674127
22878189094.5473,-56.9034433923434
22883191595.7979,-57.1184935131316
22888194097.0485,-57.2713854576086
22893196598.2991,-57.3227030102877
22898199099.5498,-57.3709353378481
22903201600.8004,-57.4464347149686
22908204102.051,-57.4871206106423
22913206603.3017,-57.4647614385278
22918209104.5523,-57.4508042974614
22923211605.8029,-57.4306087311043
22928214107.0535,-57.4561017846511
22933216608.3042,-57.402854896749
22938219109.5548,-57.5162374158585
22943221610.8054,-57.4604014291547
22948224112.056,-57.5950940935218
22953226613.3067,-57.4926895768541
22958229114.5573,-57.5977434703908
22963231615.8079,-57.6940388952948
22968234117.0585,-57.6411739344065
22973236618.3092,-57.7153052735515
22978239119.5598,-57.8122041436311
22983241620.8104,-57.8446430242413
22988244122.061,-57.8607864019074
22993246623.3117,-57.8826823013163
22998249124.5623,-57.9076377726761
23003251625.8129,-57.9873969409354
23008254127.0635,-58.0975724260296
23013256628.3142,-58.117842864029
23018259129.5648,-58.0689874603349
23023261630.8154,-58.1169962665104
23028264132.066,-58.1250397106378
23033266633.3167,-58.1982980993449
23038269134.5673,-58.1887658046078
23043271635.8179,-58.2297838152683
23048274137.0685,-58.2708751790994
23053276638.3192,-58.3251404544657
23058279139.5698,-58.3927053075317
23063281640.8204,-58.3907806056678
23068284142.071,-58.4801979405911
23073286643.3217,-58.5024501908292
23078289144.5723,-58.5872939622152
23083291645.8229,-58.5088748432572
23088294147.0735,-58.5319848845388
23093296648.3242,-58.5922193220225
23098299149.5748,-58.6042089464464
23103301650.8254,-58.6605401450612
23108304152.076,-58.6861044708412
23113306653.3267,-58.7352606812203
23118309154.5773,-58.7889516293637
23123311655.8279,-58.7693861811456
23128314157.0785,-58.8227871083897
23133316658.3292,-58.8394035328357
23138319159.5798,-58.9136489925881
23143321660.8304,-58.9242099477839
23148324162.081,-58.8590580698598
23153326663.3317,-58.9315866764709
23158329164.5823,-58.9136876622536
23163331665.8329,-58.8803652361276
23168334167.0835,-58.8060927638008
23173336668.3342,-58.8102414275479
23178339169.5848,-58.8235785297151
23183341670.8354,-58.7983041219268
23188344172.086,-58.7380695907992
23193346673.3367,-58.7576162699715
23198349174.5873,-58.6538239873917
23203351675.8379,-58.5561966123197
23208354177.0885,-58.5105305406823
23213356678.3392,-58.4290128822731
23218359179.5898,-58.4406506768673
23223361680.8404,-58.3058276384249
23228364182.091,-58.2246504108485
23233366683.3417,-58.206283226645
23238369184.5923,-58.2453742183552
23243371685.8429,-58.2951052729506
23248374187.0935,-58.1920231226526
23253376688.3442,-58.2261723795742
23258379189.5948,-58.1919262964458
23263381690.8454,-58.2534741762142
23268384192.096,-58.2303611442233
23273386693.3467,-58.1366234904847
23278389194.5973,-58.0900554475098
23283391695.8479,-57.9926663851771
23288394197.0985,-57.9104912926547
23293396698.3492,-57.8858469785676
23298399199.5998,-57.7503160204077
23303401700.8504,-57.644913718673
23308404202.1011,-57.6117468915823
23313406703.3517,-57.4993584707788
23318409204.6023,-57.4398360257026
23323411705.8529,-57.3602968549029
23328414207.1036,-57.3175226538821
23333416708.3542,-57.2187989456789
23338419209.6048,-57.1123523460904
23343421710.8554,-57.0455295172387
23348424212.1061,-56.9678820424789
23353426713.3567,-56.8684789193205
23358429214.6073,-56.7361553915684
23363431715.8579,-56.6007190573602
23368434217.1086,-56.5560111054395
23373436718.3592,-56.4156809505566
23378439219.6098,-56.3462779191357
23383441720.8604,-56.2747881675462
23388444222.1111,-56.2564668240694
23393446723.3617,-56.2507490698973
23398449224.6123,-56.1919811056651
23403451725.8629,-56.0832469877326
23408454227.1136,-56.0148119309886
23413456728.3642,-56.0113302006013
23418459229.6148,-55.9363385561139
23423461730.8654,-55.9221434214936
23428464232.1161,-55.8161358020203
23433466733.3667,-55.7426473160481
23438469234.6173,-55.7709464011114
23443471735.8679,-55.7390054986877
23448474237.1186,-55.770407062199
23453476738.3692,-55.7321090487773
23458479239.6198,-55.756173276763
23463481740.8704,-55.6976824913747
23468484242.1211,-55.744936708935
23473486743.3717,-55.7944877481488
23478489244.6223,-55.8322794760931
23483491745.8729,-55.8275648988117
23488494247.1236,-55.7945690427523
23493496748.3742,-55.7274006216638
23498499249.6248,-55.7556221327797
23503501750.8754,-55.6759292829351
23508504252.1261,-55.6437850691779
23513506753.3767,-55.5518985169445
23518509254.6273,-55.4661846576475
23523511755.8779,-55.4464289309022
23528514257.1286,-55.4235813413425
23533516758.3792,-55.4188134298785
23538519259.6298,-55.5313044041027
23543521760.8804,-55.5309364108715
23548524262.1311,-55.637669102931
23553526763.3817,-55.690689019197
23558529264.6323,-55.8404147532733
23563531765.8829,-55.9135581117296
23568534267.1336,-56.0252393273263
23573536768.3842,-56.1567525713442
23578539269.6348,-56.2546461091837
23583541770.8854,-56.3632643135919
23588544272.1361,-56.4513577495503
23593546773.3867,-56.4703511346587
23598549274.6373,-56.5600771510201
23603551775.8879,-56.584407492905
23608554277.1386,-56.6375275057223
23613556778.3892,-56.6820827263642
23618559279.6398,-56.6978211471321
23623561780.8904,-56.7712261266335
23628564282.1411,-56.8403366788346
23633566783.3917,-56.8838275186074
23638569284.6423,-56.9721514673421
23643571785.8929,-57.0305638670037
23648574287.1436,-57.1453367998891
23653576788.3942,-57.2410488402115
23658579289.6448,-57.3623070353459
23663581790.8954,-57.4392133484959
23668584292.1461,-57.5778449083373
23673586793.3967,-57.6843351052303
23678589294.6473,-57.6629399679136
23683591795.8979,-57.7212282297793
23688594297.1486,-57.7128161433154
23693596798.3992,-57.7975980140636
23698599299.6498,-57.848219468817
23703601800.9005,-57.8192867920126
23708604302.1511,-57.8301397207019
23713606803.4017,-57.8525792681469
23718609304.6523,-57.8351962257871
23723611805.903,-57.7493504204142
23728614307.1536,-57.8292685695204
23733616808.4042,-57.8313943528842
23738619309.6548,-57.7827100914425
23743621810.9055,-57.9222852317773
23748624312.1561,-57.9193490848436
23753626813.4067,-57.9207653377485
23758629314.6573,-58.0433184248494
23763631815.908,-58.0438163354299
23768634317.1586,-58.0362954974594
23773636818.4092,-58.0051441496235
23778639319.6598,-58.0323061614012
23783641820.9105,-57.9173920429818
23788644322.1611,-57.9140813545889
23793646823.4117,-57.8366858511395
23798649324.6623,-57.7325819757491
23803651825.913,-57.6645531692156
23808654327.1636,-57.6181650798786
23813656828.4142,-57.6174263269344
23818659329.6648,-57.5218319357139
23823661830.9155,-57.5488096974408
23828664332.1661,-57.5411587884076
23833666833.4167,-57.5840523542738
23838669334.6673,-57.6878233021623
23843671835.918,-57.6175024867221
23848674337.1686,-57.7700053161064
23853676838.4192,-57.723976060493
23858679339.6698,-57.7015562157899
23863681840.9205,-57.6541639386037
23868684342.1711,-57.6402716491542
23873686843.4217,-57.6132347616242
23878689344.6723,-57.5532728514457
23883691845.923,-57.554846622505
23888694347.1736,-57.5099678051811
23893696848.4242,-57.426412771909
23898699349.6748,-57.3586966833658
23903701850.9255,-57.3166264864564
23908704352.1761,-57.2778233544284
23913706853.4267,-57.2695804560529
23918709354.6773,-57.2741491869965
23923711855.928,-57.2212387095188
23928714357.1786,-57.3021197488201
23933716858.4292,-57.2580637053711
23938719359.6798,-57.2855226378179
23943721860.9305,-57.3278621604131
23948724362.1811,-57.3820204421271
23953726863.4317,-57.3108559925157
23958729364.6823,-57.2628196573366
23963731865.933,-57.2830081542077
23968734367.1836,-57.2343003788671
23973736868.4342,-57.1228920633595
23978739369.6848,-57.0043147361672
23983741870.9355,-56.8327922936494
23988744372.1861,-56.7584114567753
23993746873.4367,-56.6126778591809
23998749374.6873,-56.5598271194649
24003751875.938,-56.4013381556917
24008754377.1886,-56.3830043318264
24013756878.4392,-56.2863441483968
24018759379.6898,-56.3436413867159
24023761880.9405,-56.4234624459351
24028764382.1911,-56.409103279859
24033766883.4417,-56.4556074620166
24038769384.6923,-56.4415011012539
24043771885.943,-56.4864042518603
24048774387.1936,-56.3541779127772
24053776888.4442,-56.234310833352
24058779389.6948,-56.0250415428754
24063781890.9455,-55.8387857388175
24068784392.1961,-55.576652191161
24073786893.4467,-55.3508298690215
24078789394.6974,-55.0697930150535
24083791895.948,-54.7833058517627
24088794397.1986,-54.6247381905723
24093796898.4492,-54.5047012658228
24098799399.6998,-54.3331594067554
24103801900.9505,-54.3592434447366
24108804402.2011,-54.3148793974993
24113806903.4517,-54.3748701521546
24118809404.7024,-54.4183954602188
24123811905.953,-54.441229639508
24128814407.2036,-54.4627494565408
24133816908.4542,-54.4808321790839
24138819409.7049,-54.4667204793992
24143821910.9555,-54.3656426769521
24148824412.2061,-54.3420045133246
24153826913.4567,-54.1926476705331
24158829414.7074,-54.0316944146823
24163831915.958,-53.8777752285658
24168834417.2086,-53.8261262543992
24173836918.4592,-53.7536513024412
24178839419.7099,-53.73918416257
24183841920.9605,-53.7335056495916
24188844422.2111,-53.8823629297703
24193846923.4617,-54.0294613667217
24198849424.7124,-54.2401167900444
24203851925.963,-54.5326350336069
24208854427.2136,-54.7812787917521
24213856928.4642,-54.9283059569052
24218859429.7149,-55.1204500397697
24223861930.9655,-55.1881886088064
24228864432.2161,-55.2147263834091
24233866933.4667,-55.3320967265425
24238869434.7174,-55.3209448781852
24243871935.968,-55.3443221494033
24248874437.2186,-55.3180491393996
24253876938.4692,-55.3127330056342
24258879439.7199,-55.2889250465157
24263881940.9705,-55.3000753046509
24268884442.2211,-55.369102039399
24273886943.4717,-55.3783104655204
24278889444.7224,-55.4876708751127
24283891945.973,-55.5614775445487
24288894447.2236,-55.6869166750382
24293896948.4742,-55.8670517248437
24298899449.7249,-55.881340486412
24303901950.9755,-56.0698081840344
24308904452.2261,-56.1766969731629
24313906953.4767,-56.2218832322464
24318909454.7274,-56.3190863105657
24323911955.978,-56.2560053264363
24328914457.2286,-56.3332057591683
24333916958.4792,-56.3247108255722
24338919459.7299,-56.287430189743
24343921960.9805,-56.3750523200663
24348924462.2311,-56.2833394532886
24353926963.4817,-56.3164595032694
24358929464.7324,-56.3723896167746
24363931965.983,-56.4268969439453
24368934467.2336,-56.4136071667211
24373936968.4842,-56.4956777646512
24378939469.7349,-56.5338026786252
24383941970.9855,-56.4724612483123
24388944472.2361,-56.5018250619034
24393946973.4867,-56.5513427496687
24398949474.7374,-56.5277559968641
24403951975.988,-56.5269664831256
24408954477.2386,-56.5884104015842
24413956978.4892,-56.4964160857933
24418959479.7399,-56.5317076172107
24423961980.9905,-56.4744601330395
24428964482.2411,-56.4209530407651
24433966983.4917,-56.342457166628
24438969484.7424,-56.3103537343264
24443971985.993,-56.2066730223205
24448974487.2436,-56.1986693805512
24453976988.4942,-56.151982287303
24458979489.7449,-56.074431575454
24463981990.9955,-56.0383722914612
24468984492.2461,-56.0349302876637
24473986993.4968,-56.0946699418035
24478989494.7474,-56.0207480243502
24483991995.998,-56.0850681279931
24488994497.2486,-56.0978402173045
24493996998.4992,-56.1171343449827
24498999499.7499,-56.1003821596702
24504002001.0005,-56.1354598844841
24509004502.2511,-56.2038352308663
24514007003.5018,-56.1855934423627
24519009504.7524,-56.1103701040149
24524012006.003,-56.1016774024861
24529014507.2536,-56.0257904394119
24534017008.5043,-56.0488572902506
24539019509.7549,-55.9076984703191
24544022011.0055,-55.820188398868
24549024512.2561,-55.8321918706404
24554027013.5068,-55.8651306784039
24559029514.7574,-55.8975204282824
24564032016.008,-55.9647298873996
24569034517.2586,-56.0437119185388
24574037018.5093,-56.0814108101915
24579039519.7599,-56.1422499263801
24584042021.0105,-56.1567094324123
24589044522.2611,-56.226174472246
24594047023.5118,-56.1614747282363
24599049524.7624,-56.1973061101395
24604052026.013,-56.1652529139973
24609054527.2636,-56.0558865996023
24614057028.5143,-56.0278479770449
24619059529.7649,-55.871303433279
24624062031.0155,-55.7911685559338
24629064532.2661,-55.6303879484967
24634067033.5168,-55.5309910106023
24639069534.7674,-55.5025839748164
24644072036.018,-55.5289391973266
24649074537.2686,-55.5330815509331
24654077038.5193,-55.591314849501
24659079539.7699,-55.6342411830385
24664082041.0205,-55.616484443787
24669084542.2711,-55.7099963608057
24674087043.5218,-55.71982414204
